"user","leave_type","created_at","booking_unit","total","working","deducted","actioner","start_time","end_time","actioned_at","status","reason","decline_reason"
"f784adcca7a2b1034b221439f3cc3cb7","Vacation",2017-03-31,"Days",4,4,0,"Niel de la Rouviere",2017-04-10,2017-04-14,2017-03-31,"Authorised","",""
"b33755c444c9c898fda1fa92e7f64917","Vacation",2017-03-21,"Days",1,1,0,"Kevan Lee",2017-04-10,2017-04-11,2017-03-21,"Authorised","My birthday :) might be fun to take the day off",""
"4e2a091fa21b02dbc83223e64198e724","Vacation",2017-04-04,"Days",1,1,0,"Kevan Lee",2017-04-10,2017-04-11,2017-04-04,"Authorised","Friend's Birthday :) ",""
"f4450e26b88a2b25ff27de0908f4b819","Holiday",2017-01-06,"Days",1,1,0,"Karinna Briseno",2017-04-11,2017-04-12,2017-01-06,"Authorised","Religious Holiday for me :) ",""
"05fab54edebdacd45bb5783f8e6f1ffa","Conference",2017-04-06,"Days",1,1,0,"Joe Birch",2017-04-11,2017-04-12,2017-04-06,"Authorised","My talk is at 1:30pm - will still be online throughout the day :)",""
"1c8222869afbd2e788e3a1fa3cb76fd9","Personal day",2017-04-10,"Days",0.5,0.5,0,"Courtney Seiter",2017-04-11,2017-04-11,2017-04-17,"Authorised","Need to head to the IRS to complete my tax return https://discourse.buffer.com/t/michael-out-tomorrow-to-take-care-of-taxes-0/3914",""
"29e99ba245bcd3e96ef37cecaba767fb","Holiday",2017-04-03,"Days",0.5,0.5,0,"Arielle Tannenbaum",2017-04-11,2017-04-12,2017-04-03,"Authorised","Passover! We will be driving down to Baltimore to have our seder (the Passover meal) with our cousins :)",""
"701d40d3979bda271f55ee8668fed9f0","Personal day",2017-04-02,"Days",0.5,0.5,0,"Kevan Lee",2017-04-11,2017-04-12,2017-04-03,"Authorised","",""
"701d40d3979bda271f55ee8668fed9f0","Personal day",2017-04-03,"Days",1,1,0,"Kevan Lee",2017-04-12,2017-04-13,2017-04-03,"Authorised","",""
"1a0a1ea0165fdee3ce495fcb38c71c7e","Wellness Day",2017-04-10,"Hours",1.5,1.5,0,"Åsa Nyström",2017-04-12,2017-04-12,2017-04-11,"Authorised","Dr Apt",""
"f53d84afd4d587e789fe38fbf504a4c4","Vacation",2017-04-10,"Days",1,1,0,"Joel Gascoigne",2017-04-13,2017-04-14,2017-04-14,"Authorised","",""
"f02928342b7c901f5046d15e9b7d60c6","Holiday",2017-04-17,"Days",5,3,0,"David Gasquez",2017-04-13,2017-04-18,2017-04-17,"Authorised","Spanish Holy Week (Semana Santa) - Sorry for the delay, I forgot requesting it here.",""
"efdf6d7453066c1017bb62d08441c5ac","Holiday",2017-04-07,"Days",1,1,0,"Katie Womersley",2017-04-14,2017-04-15,2017-04-07,"Authorised","Family day ",""
"453ad412b18746637e969f17f38acc2a","Holiday",2017-04-10,"Days",1,1,0,"Julia Cummings",2017-04-14,2017-04-15,2017-04-10,"Authorised","",""
"179959cd41687d05c64dc9e3eb7c7c03","Holiday",2017-01-12,"Days",1,1,0,"Daniel Siemaszkiewicz",2017-04-14,2017-04-15,2017-01-12,"Authorised","Statutory Holiday",""
"47f0146c1c1b31dbb716cfa371047099","Holiday",2017-04-06,"Days",1,1,0,"Paul Thomson",2017-04-14,2017-04-15,2017-04-06,"Authorised","",""
"b861ff1d40ac5222cb3c9326f435f74d","Holiday",2017-04-11,"Days",1,1,0,"Katie Womersley",2017-04-14,2017-04-15,2017-04-11,"Authorised","Good Friday",""
"47fcea40b79942741413a84dd0627c3c","Holiday",2017-04-10,"Days",1,1,0,"Emily Plummer",2017-04-14,2017-04-15,2017-04-10,"Authorised","Easter!",""
"447138f970c8e5c7d9b0fd4acebfe432","Holiday",2017-03-26,"Days",1,1,0,"Hannah Voice",2017-04-14,2017-04-15,2017-03-26,"Authorised","Good Friday",""
"d8e10ed2c067f740833470f48d852958","Holiday",2017-03-27,"Days",1,1,0,"Mick Mahady",2017-04-14,2017-04-15,2017-03-27,"Authorised","Good Friday is a public holiday in ireland",""
"f3c3c93642fb22495e31cbeb2386aa3d","Holiday",2017-04-10,"Days",1,1,0,"Hailley Griffis",2017-04-14,2017-04-15,2017-04-10,"Authorised","Good Friday",""
"a7ea20db92ff37bdc2f29e4a4faf51e7","Holiday",2017-04-11,"Days",1,1,0,"Tigran Hakobyan",2017-04-14,2017-04-15,2017-04-11,"Authorised","I want to take Friday off to spend the day with Ani. She is off as well :) ",""
"3b1970e13a8d64feb0230dbf461f231f","Holiday",2017-04-07,"Days",1,1,0,"Katie Womersley",2017-04-14,2017-04-15,2017-04-07,"Authorised","Family day is a national holiday in Canada :) ",""
"70e39b4dc74375bb29e15606ca933f0e","Holiday",2017-04-11,"Days",1,1,0,"Katie Womersley",2017-04-14,2017-04-15,2017-04-11,"Authorised","Good Friday",""
"05fab54edebdacd45bb5783f8e6f1ffa","Holiday",2017-04-13,"Days",4,2,0,"Joe Birch",2017-04-14,2017-04-18,2017-04-13,"Authorised","",""
"0e2db05049d1fa69fc03950bb3b5c00c","Holiday",2017-03-14,"Days",1,1,0,"Adam Farmer",2017-04-14,2017-04-15,2017-03-14,"Authorised","Good Friday",""
"c440b7b1219e651c2e9fee9ae4ea5ae1","Holiday",2017-04-05,"Days",1,1,0,"José Gilgado",2017-04-14,2017-04-15,2017-04-05,"Authorised","",""
"32f6c2a1ab98d7699199b3385664862d","Holiday",2017-04-11,"Days",1,1,0,"Tom Redman",2017-04-14,2017-04-15,2017-04-11,"Authorised","Easter! Gobble Gobble!",""
"f784adcca7a2b1034b221439f3cc3cb7","Holiday",2017-03-30,"Days",1,1,0,"Mike San Roman",2017-04-14,2017-04-15,2017-03-30,"Authorised","",""
"df9898277f15daf66ac4cffe466d4c18","Holiday",2017-04-07,"Days",4,2,0,"Dave Chapman",2017-04-14,2017-04-18,2017-04-07,"Authorised","",""
"d6bfab9d706048810942c077e605f0c2","Holiday",2017-03-20,"Days",4,2,0,"Åsa Nyström",2017-04-14,2017-04-18,2017-03-20,"Authorised","Easter Bank Hols in the UK",""
"f53d84afd4d587e789fe38fbf504a4c4","Holiday",2017-03-31,"Days",1,1,0,"Niel de la Rouviere",2017-04-14,2017-04-15,2017-03-31,"Authorised","",""
"8045ac0a7227f48e896b9ff248567378","Holiday",2017-03-28,"Days",1,1,0,"Colin Ross",2017-04-14,2017-04-15,2017-03-28,"Authorised","UK Bank holiday",""
"89ffbe3e8828f2c073c536f63d828ef4","Holiday",2017-04-11,"Days",1,1,0,"Nicole Miller",2017-04-14,2017-04-15,2017-04-11,"Authorised","Good Friday",""
"aaa56540afe3fd18c49c4097ef81041f","Holiday",2017-04-10,"Days",1,1,0,"Jenny Terry",2017-04-14,2017-04-15,2017-04-10,"Authorised","Good Friday :) ",""
"1a0a1ea0165fdee3ce495fcb38c71c7e","Holiday",2017-04-06,"Days",1,1,0,"Todd Balsley",2017-04-14,2017-04-15,2017-04-06,"Authorised","Good Friday",""
"91032d92f2a5222b0a36054ee078a361","Holiday",2017-04-12,"Days",1,1,0,"Boris Troja",2017-04-14,2017-04-15,2017-04-12,"Authorised","Easter",""
"bab12f40767fd89210755b943bc143e5","Holiday",2017-04-07,"Days",1,1,0,"Federico Weber",2017-04-14,2017-04-15,2017-04-07,"Authorised","",""
"0a294edffd9dbf490f0e3f585dece0ba","Holiday",2017-04-06,"Days",1,1,0,"Juliet Chen",2017-04-14,2017-04-15,2017-04-06,"Authorised","Good Friday Bank Holiday",""
"b33755c444c9c898fda1fa92e7f64917","Holiday",2017-03-21,"Days",1,1,0,"Ash Read",2017-04-14,2017-04-15,2017-03-21,"Authorised","Good Friday",""
"f5a43b1741460b7dab5bab3b5f9c63f2","Holiday",2017-04-13,"Days",4,2,0,"James Morris",2017-04-14,2017-04-18,2017-04-13,"Authorised","Easter break",""
"036bfcc26928e4bd099ff3347164933a","Holiday",2017-03-25,"Days",1,1,0,"Mike Eckstein",2017-04-14,2017-04-15,2017-03-25,"Authorised","",""
"fdb6285d6abb81570d93513fcbebfd41","Holiday",2017-04-12,"Days",1,1,0,"Humberto Aquino",2017-04-14,2017-04-15,2017-04-12,"Authorised","",""
"824115817fdd2011e89a9e3b5992da84","Personal day",2017-04-12,"Days",1,1,0,"Michael Erasmus",2017-04-14,2017-04-15,2017-04-12,"Authorised","Good Friday / personal day to recharge a little",""
"5698b98ad8fd71a7f1db2058e5bacac0","Holiday",2017-03-31,"Days",4,2,0,"Danny Mulcahy",2017-04-14,2017-04-18,2017-03-31,"Authorised","Good Friday & Easter Monday Bank Holidays",""
"74d90ded19160ce5c6f0ae272afba85e","Holiday",2017-03-28,"Days",1,1,0,"Kelly Vass",2017-04-14,2017-04-15,2017-03-28,"Authorised","Good Friday",""
"737a080d33bdd6d8a35585018488c315","Holiday",2017-04-12,"Days",1,1,0,"Ivana Zuber",2017-04-14,2017-04-15,2017-04-12,"Authorised","",""
"79e1ed85d1f659ecadbc62c7c86cbe61","Holiday",2017-04-13,"Days",1,1,0,"Steve Dixon",2017-04-14,2017-04-15,2017-04-13,"Authorised","",""
"9dd0ebe7bcd25337dd437d947e3f9c54","Holiday",2017-03-10,"Days",1,1,0,"Alfred Lua",2017-04-14,2017-04-15,2017-03-10,"Authorised","Good Friday",""
"dd595960cbb1572979e783aeae31b589","Holiday",2017-04-07,"Days",4,2,0,"Roy Olende",2017-04-14,2017-04-18,2017-04-07,"Authorised","Almost forgot about these! Good Friday & Easter Monday",""
"ededb2f842258f5ce3a808d11517ed4e","Holiday",2017-04-04,"Days",1,1,0,"Ross Parmly",2017-04-14,2017-04-15,2017-04-04,"Authorised","Easter",""
"05b221cd8dd22a166ed10e22c9b0906a","Holiday",2017-04-11,"Days",1,1,0,"Marcus Wermuth",2017-04-14,2017-04-15,2017-04-11,"Authorised","Holiday in Germany and Italy :)",""
"02e04ab165078b7cd714a9f8c8b2b5c3","Holiday",2017-04-10,"Days",0.5,0.5,0,"Courtney Seiter",2017-04-14,2017-04-15,2017-04-10,"Authorised","Good Friday",""
"c9f35431cb9f6fb055c07771acf842be","Holiday",2017-04-10,"Days",0.5,0.5,0,"Jess Williams",2017-04-14,2017-04-15,2017-04-10,"Authorised","Half-day",""
"47f0146c1c1b31dbb716cfa371047099","Holiday",2017-04-06,"Days",1,0,0,"Paul Thomson",2017-04-15,2017-04-16,2017-04-06,"Authorised","",""
"47f0146c1c1b31dbb716cfa371047099","Holiday",2017-04-06,"Days",1,0,0,"Paul Thomson",2017-04-16,2017-04-17,2017-04-06,"Authorised","",""
"47f0146c1c1b31dbb716cfa371047099","Holiday",2017-04-06,"Days",1,1,0,"Paul Thomson",2017-04-17,2017-04-18,2017-04-06,"Authorised","",""
"f3c3c93642fb22495e31cbeb2386aa3d","Holiday",2017-04-10,"Days",1,1,0,"Hailley Griffis",2017-04-17,2017-04-18,2017-04-10,"Authorised","Easter Monday ",""
"d8e10ed2c067f740833470f48d852958","Holiday",2017-03-27,"Days",1,1,0,"Mick Mahady",2017-04-17,2017-04-18,2017-03-27,"Authorised","Bank holiday in Ireland ",""
"447138f970c8e5c7d9b0fd4acebfe432","Holiday",2017-03-26,"Days",1,1,0,"Hannah Voice",2017-04-17,2017-04-18,2017-03-26,"Authorised","Easter Monday",""
"43943f3700666e99b0dd5e4e206823d9","Holiday",2017-04-03,"Days",1,1,0,"Darcy Peters",2017-04-17,2017-04-18,2017-04-03,"Authorised","Easter Holiday",""
"8045ac0a7227f48e896b9ff248567378","Holiday",2017-03-28,"Days",1,1,0,"Colin Ross",2017-04-17,2017-04-18,2017-03-28,"Authorised","UK bank holiday",""
"f53d84afd4d587e789fe38fbf504a4c4","Holiday",2017-03-31,"Days",1,1,0,"Niel de la Rouviere",2017-04-17,2017-04-18,2017-03-31,"Authorised","",""
"f784adcca7a2b1034b221439f3cc3cb7","Holiday",2017-03-30,"Days",1,1,0,"Mike San Roman",2017-04-17,2017-04-18,2017-03-30,"Authorised","",""
"5ecac2f3d7e632e351852349b4863dac","Holiday",2017-04-12,"Days",1,1,0,"Philippe Miguet",2017-04-17,2017-04-18,2017-04-12,"Authorised","Easter Monday",""
"05b221cd8dd22a166ed10e22c9b0906a","Holiday",2017-04-11,"Days",1,1,0,"Marcus Wermuth",2017-04-17,2017-04-18,2017-04-11,"Authorised","Holiday in Germany and Italy :)",""
"9dd0ebe7bcd25337dd437d947e3f9c54","Personal day",2017-03-17,"Days",0.5,0.5,0,"Kevan Lee",2017-04-17,2017-04-17,2017-03-17,"Authorised","As I'll be arriving back in Singapore earlier Monday morning, I'd love to get a bit more rest for the day. : )",""
"e67bf2b5ad9a9865295e6fcdcb9455a1","Vacation",2017-04-04,"Days",1,1,0,"Marcus Wermuth",2017-04-17,2017-04-18,2017-04-05,"Authorised","F8",""
"79e1ed85d1f659ecadbc62c7c86cbe61","Holiday",2017-04-13,"Days",1,1,0,"Steve Dixon",2017-04-17,2017-04-18,2017-04-13,"Authorised","",""
"737a080d33bdd6d8a35585018488c315","Holiday",2017-04-12,"Days",1,1,0,"Ivana Zuber",2017-04-17,2017-04-18,2017-04-12,"Authorised","",""
"fdb6285d6abb81570d93513fcbebfd41","Holiday",2017-04-13,"Days",1,1,0,"Humberto Aquino",2017-04-17,2017-04-18,2017-04-13,"Authorised","Holiday in Spain",""
"036bfcc26928e4bd099ff3347164933a","Holiday",2017-03-25,"Days",1,1,0,"Mike Eckstein",2017-04-17,2017-04-18,2017-03-25,"Authorised","National holiday weekend (Easter Friday - Monday) ",""
"b33755c444c9c898fda1fa92e7f64917","Holiday",2017-03-21,"Days",1,1,0,"Ash Read",2017-04-17,2017-04-18,2017-03-21,"Authorised","Easter Monday",""
"0a294edffd9dbf490f0e3f585dece0ba","Holiday",2017-04-06,"Days",1,1,0,"Juliet Chen",2017-04-17,2017-04-18,2017-04-06,"Authorised","Easter Monday",""
"91032d92f2a5222b0a36054ee078a361","Holiday",2017-04-12,"Days",1,1,0,"Boris Troja",2017-04-17,2017-04-18,2017-04-12,"Authorised","Easter",""
"bab12f40767fd89210755b943bc143e5","Holiday",2017-04-07,"Days",1,1,0,"Federico Weber",2017-04-17,2017-04-18,2017-04-07,"Authorised","easter monday",""
"e67bf2b5ad9a9865295e6fcdcb9455a1","Conference",2017-04-04,"Days",2,2,0,"Jordan Morgan",2017-04-18,2017-04-20,2017-04-04,"Authorised","F8 Conference Days",""
"43943f3700666e99b0dd5e4e206823d9","Personal day",2017-04-15,"Days",1,1,0,"Åsa Nyström",2017-04-18,2017-04-19,2017-04-18,"Authorised","Moving!",""
"1a0a1ea0165fdee3ce495fcb38c71c7e","Personal day",2017-04-11,"Hours",3,3,0,"Åsa Nyström",2017-04-18,2017-04-18,2017-04-12,"Authorised","Hey, so we made an offer on a house! Yay! -- I know the day isn't super convenient right after a holiday weekend, but I need to cut out at 2pm this day for a Home inspection I need to be at.",""
"74621d031226ae042f2a36c71172fab9","Vacation",2017-03-29,"Days",3,3,0,"Joel Gascoigne",2017-04-19,2017-04-22,2017-03-29,"Authorised","Spring vacation ",""
"43943f3700666e99b0dd5e4e206823d9","Personal day",2017-04-15,"Days",1,1,0,"Åsa Nyström",2017-04-20,2017-04-21,2017-04-18,"Authorised","Moving!",""
"e67bf2b5ad9a9865295e6fcdcb9455a1","Vacation",2017-04-04,"Days",2,2,0,"Marcus Wermuth",2017-04-20,2017-04-22,2017-04-05,"Authorised","F8 Trip with family",""
"1fb4d90b83306811646f048eece572a0","Personal day",2017-04-03,"Days",2,2,0,"Courtney Seiter",2017-04-20,2017-04-22,2017-04-03,"Authorised","",""
"74d90ded19160ce5c6f0ae272afba85e","Personal day",2017-03-28,"Days",1,1,0,"Todd Balsley",2017-04-21,2017-04-22,2017-03-28,"Authorised","I'd like to attend the Philly Women in Tech Summit :) - http://womenintechsummit.net/",""
"43943f3700666e99b0dd5e4e206823d9","Personal day",2017-04-19,"Days",1,1,0,"Åsa Nyström",2017-04-21,2017-04-22,2017-04-19,"Authorised","Getting the rental set-up! Thank you for the encouragement to take the extra day, Åsa. It'll be realllllly helpful! 🤗",""
"79e1ed85d1f659ecadbc62c7c86cbe61","Vacation",2017-03-10,"Days",8.5,5.5,0,"Niel de la Rouviere",2017-04-21,2017-04-30,2017-03-13,"Authorised","",""
"c9f35431cb9f6fb055c07771acf842be","Personal day",2017-04-21,"Hours",1.5,1.5,0,"Todd Balsley",2017-04-21,2017-04-21,2017-04-21,"Authorised","I'm leaving 45 mins early today for my son's band performance :)",""
"ededb2f842258f5ce3a808d11517ed4e","Vacation",2017-03-25,"Days",7,5,0,"Åsa Nyström",2017-04-23,2017-04-30,2017-03-27,"Authorised","Family vacation to St. Louis, MO!",""
"74d90ded19160ce5c6f0ae272afba85e","Vacation",2017-04-05,"Days",2,2,0,"Todd Balsley",2017-04-24,2017-04-26,2017-04-06,"Authorised","",""
"47f0146c1c1b31dbb716cfa371047099","Personal day",2017-03-23,"Days",1,1,0,"Darcy Peters",2017-04-24,2017-04-25,2017-03-23,"Authorised","Ollie duties",""
"47f0146c1c1b31dbb716cfa371047099","Holiday",2017-04-06,"Days",1,1,0,"Paul Thomson",2017-04-25,2017-04-26,2017-04-06,"Authorised","",""
"05b221cd8dd22a166ed10e22c9b0906a","Holiday",2017-04-24,"Days",0.5,0.5,0,"Marcus Wermuth",2017-04-25,2017-04-25,2017-04-24,"Authorised","I will only take half a day, as with the Wednesday Google Feature I want to work with Joe to make it all safe and sound :) I will take the other half on Friday if that is ok?",""
"bab12f40767fd89210755b943bc143e5","Holiday",2017-04-21,"Days",1,1,0,"Federico Weber",2017-04-25,2017-04-26,2017-04-21,"Authorised","Liberation Day",""
"036bfcc26928e4bd099ff3347164933a","Holiday",2017-04-21,"Days",0.5,0.5,0,"Mike Eckstein",2017-04-25,2017-04-26,2017-04-21,"Authorised","Public holiday in Australia (ANZAC day). I plan on working in the morning but taking the afternoon off :)",""
"3a5e2d7d20f266dee1f3a2f5b84874b4","Personal day",2017-04-26,"Days",0.5,0.5,0,"Joel Gascoigne",2017-04-26,2017-04-26,2017-04-26,"Authorised","Need a couple of hours to take some fresh air - sorry",""
"f53d84afd4d587e789fe38fbf504a4c4","Holiday",2017-03-31,"Days",1,1,0,"Niel de la Rouviere",2017-04-27,2017-04-28,2017-03-31,"Authorised","Freedom Day (Public Holiday in South Africa)",""
"808c843d9e6ed8ef5300987608d854d1","Vacation",2017-04-14,"Days",2,2,0,"Joel Gascoigne",2017-04-27,2017-04-29,2017-04-14,"Authorised","Evan has these days off for parent-teacher conferences. I thought I'd try to take these days more disconnected (though of course will be around if anything comes up)",""
"b861ff1d40ac5222cb3c9326f435f74d","Vacation",2017-04-20,"Days",1,1,0,"Katie Womersley",2017-04-27,2017-04-28,2017-04-20,"Authorised","",""
"4e2a091fa21b02dbc83223e64198e724","Conference",2017-04-24,"Days",0.5,0.5,0,"Brian Peters",2017-04-27,2017-04-28,2017-04-24,"Authorised","Keynote speaker at SoundBoard Conference in Athens, GA",""
"b861ff1d40ac5222cb3c9326f435f74d","Vacation",2017-04-20,"Days",1,1,0,"Katie Womersley",2017-04-28,2017-04-29,2017-04-20,"Authorised","",""
"f4450e26b88a2b25ff27de0908f4b819","Vacation",2017-04-21,"Days",1,1,0,"Darcy Peters",2017-04-28,2017-04-29,2017-04-24,"Authorised","Hoping to head up to Santa Barbara for the weekend :)",""
"ed4024792bf94b8e1d9277906855d82e","Vacation",2017-04-05,"Days",5,3,0,"Joel Gascoigne",2017-04-28,2017-05-03,2017-04-08,"Authorised","Would love to take these 3 days off for a weekend road trip with friends as a birthday celebration :)",""
"e4140e3181a824777e70273b7b911733","Holiday",2017-04-23,"Days",1,1,0,"Dave O'Callaghan",2017-04-28,2017-04-29,2017-04-23,"Authorised","Family day 🙂",""
"05b221cd8dd22a166ed10e22c9b0906a","Holiday",2017-04-24,"Days",0.5,0.5,0,"Marcus Wermuth",2017-04-28,2017-04-29,2017-04-24,"Authorised","",""
"9dd0ebe7bcd25337dd437d947e3f9c54","Holiday",2017-04-26,"Days",1,1,0,"Kevan Lee",2017-05-01,2017-05-02,2017-04-26,"Authorised","Labour Day",""
"3a5e2d7d20f266dee1f3a2f5b84874b4","Holiday",2017-04-27,"Days",1,1,0,"Maxime Berthelot",2017-05-01,2017-05-02,2017-04-27,"Authorised","",""
"5ecac2f3d7e632e351852349b4863dac","Holiday",2017-04-19,"Days",1,1,0,"Philippe Miguet",2017-05-01,2017-05-02,2017-04-19,"Authorised","",""
"5698b98ad8fd71a7f1db2058e5bacac0","Holiday",2017-04-24,"Days",1,1,0,"Danny Mulcahy",2017-05-01,2017-05-02,2017-04-24,"Authorised","",""
"402f54ca3f20e519c75eb0396ce1b5cd","Holiday",2017-04-25,"Days",1,1,0,"Pioul ​",2017-05-01,2017-05-02,2017-04-25,"Authorised","",""
"b33755c444c9c898fda1fa92e7f64917","Holiday",2017-03-21,"Days",1,1,0,"Ash Read",2017-05-01,2017-05-02,2017-03-21,"Authorised","Early May bank holiday",""
"bab12f40767fd89210755b943bc143e5","Holiday",2017-04-21,"Days",1,1,0,"Federico Weber",2017-05-01,2017-05-02,2017-04-21,"Authorised","",""
"0a294edffd9dbf490f0e3f585dece0ba","Holiday",2017-04-06,"Days",1,1,0,"Juliet Chen",2017-05-01,2017-05-02,2017-04-06,"Authorised","Early May bank holiday",""
"683329f42ab8111ed13b65b399ae34ad","Holiday",2017-04-25,"Days",1,1,0,"Eric Khun",2017-05-01,2017-05-02,2017-04-25,"Authorised","Labor's day",""
"c440b7b1219e651c2e9fee9ae4ea5ae1","Holiday",2017-04-24,"Days",2,2,0,"José Gilgado",2017-05-01,2017-05-03,2017-04-24,"Authorised","Bank holidays here in Madrid",""
"f784adcca7a2b1034b221439f3cc3cb7","Holiday",2017-03-30,"Days",1,1,0,"Mike San Roman",2017-05-01,2017-05-02,2017-03-30,"Authorised","",""
"df9898277f15daf66ac4cffe466d4c18","Holiday",2017-04-19,"Days",1,1,0,"Dave Chapman",2017-05-01,2017-05-02,2017-04-19,"Authorised","https://en.wikipedia.org/wiki/May_Day#Great_Britain",""
"f53d84afd4d587e789fe38fbf504a4c4","Holiday",2017-03-31,"Days",1,1,0,"Niel de la Rouviere",2017-05-01,2017-05-02,2017-03-31,"Authorised","Worker's Day (Public Holiday in South Africa)",""
"8045ac0a7227f48e896b9ff248567378","Holiday",2017-03-28,"Days",1,1,0,"Colin Ross",2017-05-01,2017-05-02,2017-03-28,"Authorised","UK bank holiday",""
"1fb4d90b83306811646f048eece572a0","Holiday",2017-04-28,"Days",1,1,0,"Deborah Rippol",2017-05-01,2017-05-02,2017-04-28,"Authorised","Labour Day (France)",""
"d6bfab9d706048810942c077e605f0c2","Holiday",2017-04-10,"Days",1,1,0,"Åsa Nyström",2017-05-01,2017-05-02,2017-04-10,"Authorised","Bank hols",""
"1b93e3f070f91d97a2c3fc8b1c2a7f8d","Holiday",2016-11-29,"Days",1,1,0,"Stephanie Lee",2017-05-01,2017-05-02,2016-11-29,"Authorised","Labor Day in Singapore",""
"447138f970c8e5c7d9b0fd4acebfe432","Holiday",2017-03-26,"Days",1,1,0,"Hannah Voice",2017-05-01,2017-05-02,2017-03-26,"Authorised","May Bank Holiday",""
"fc5da2b0acf6e5c98207396e9edaae8d","Holiday",2017-04-21,"Days",1,1,0,"Adnan Issadeen",2017-05-01,2017-05-02,2017-04-21,"Authorised","May day in Sri Lanka",""
"d8e10ed2c067f740833470f48d852958","Holiday",2017-04-24,"Days",1,1,0,"Mick Mahady",2017-05-01,2017-05-02,2017-04-24,"Authorised","Bank holiday in Ireland",""
"47f0146c1c1b31dbb716cfa371047099","Holiday",2017-04-06,"Days",1,1,0,"Paul Thomson",2017-05-01,2017-05-02,2017-04-06,"Authorised","",""
"f02928342b7c901f5046d15e9b7d60c6","Holiday",2017-04-24,"Days",1,1,0,"David Gasquez",2017-05-01,2017-05-02,2017-04-24,"Authorised","It's Labor Day in Spain, best day for not working! ;) ",""
"05fab54edebdacd45bb5783f8e6f1ffa","Holiday",2017-04-27,"Days",1,1,0,"Joe Birch",2017-05-01,2017-05-02,2017-04-27,"Authorised","",""
"447138f970c8e5c7d9b0fd4acebfe432","Bereavement",2017-04-23,"Days",1,1,0,"Hannah Voice",2017-05-02,2017-05-03,2017-04-23,"Authorised","Funeral",""
"bab12f40767fd89210755b943bc143e5","Family leave",2017-04-24,"Days",0.5,0.5,0,"Federico Weber",2017-05-02,2017-05-02,2017-04-24,"Authorised","Embassy H1B Interview",""
"29e99ba245bcd3e96ef37cecaba767fb","Conference",2017-04-14,"Days",1,1,0,"Arielle Tannenbaum",2017-05-02,2017-05-03,2017-04-14,"Authorised","Hey Kevan! Because I joined a brainstorm committee for PhillyTechWeek (a big event in Philly with tons of events and day-long conferences), I was given a free ticket to a mini Marketing/Media conference on ""The Future of Digital Marketing""! Since it's free, and a block away from my coworking space, I thought it would be fun to go. Would it feel okay if I took off part of this day to join in? Brian's workshop in Philly is that evening, so I'd likely be online throughout the day doing a bit of prep anyway :) Here's more info about the conference, if you're curious! http://2017.phillytechweek.com/events/the_future_of_digital_marketing",""
"5a12df8f8c7a290b5d21877d9c308b99","Personal day",2017-04-25,"Days",2,2,0,"Joel Gascoigne",2017-05-04,2017-05-06,2017-04-26,"Authorised","We're traveling to Colorado for a baby shower :-)",""
"1a0a1ea0165fdee3ce495fcb38c71c7e","Personal day",2017-04-28,"Days",1,1,0,"Åsa Nyström",2017-05-05,2017-05-06,2017-04-28,"Authorised","Moving, we have to be out by the 8th :D",""
"f5a43b1741460b7dab5bab3b5f9c63f2","Bereavement",2017-04-20,"Days",1,1,0,"James Morris",2017-05-05,2017-05-06,2017-04-20,"Authorised","To attend my cousin's funeral in Oxfordshire",""
"2540f0d20d1e073ef8338baf81d3a428","Personal day",2017-03-09,"Days",1,1,0,"Joel Gascoigne",2017-05-05,2017-05-06,2017-03-09,"Authorised","Wedding Travel part 1 (Atlanta)",""
"98aeab9fb68ac3fa0e55865c2d44897b","Holiday",2017-04-21,"Days",2,0,0,"Todd Balsley",2017-05-06,2017-05-08,2017-04-21,"Authorised","Octa start time off",""
"98aeab9fb68ac3fa0e55865c2d44897b","Vacation",2017-03-14,"Days",5,5,0,"Todd Balsley",2017-05-08,2017-05-13,2017-03-14,"Authorised","",""
"5ecac2f3d7e632e351852349b4863dac","Holiday",2017-04-12,"Days",1,1,0,"Philippe Miguet",2017-05-08,2017-05-09,2017-04-12,"Authorised","",""
"1fb4d90b83306811646f048eece572a0","Holiday",2017-04-28,"Days",1,1,0,"Deborah Rippol",2017-05-08,2017-05-09,2017-04-28,"Authorised","WWII Victory celebration (France)",""
"3a5e2d7d20f266dee1f3a2f5b84874b4","Holiday",2017-04-26,"Days",1,1,0,"Maxime Berthelot",2017-05-08,2017-05-09,2017-04-26,"Authorised","",""
"402f54ca3f20e519c75eb0396ce1b5cd","Holiday",2017-04-25,"Days",1,1,0,"Pioul ​",2017-05-08,2017-05-09,2017-04-25,"Authorised","",""
"05fab54edebdacd45bb5783f8e6f1ffa","Conference",2017-01-04,"Days",1,1,0,"Joe Birch",2017-05-08,2017-05-09,2017-01-04,"Authorised","Speaking about clean architecture / SOLID at MCE^4 in Warsaw",""
"a7ea20db92ff37bdc2f29e4a4faf51e7","Personal day",2017-04-17,"Days",1,1,0,"Katie Womersley",2017-05-10,2017-05-11,2017-04-17,"Authorised","I was wondering if I could take this day off since I'm flying to Armenia from London. I'll periodically check my email and slack! ",""
"fc5da2b0acf6e5c98207396e9edaae8d","Holiday",2017-04-21,"Days",2,2,0,"Adnan Issadeen",2017-05-10,2017-05-12,2017-04-21,"Authorised","Mercantile holidays in Sri Lanka",""
